RUN	BasicSimulation	basicsimulation	1710032682738	 	3.2.1
USER	Buscar usuários cadastrados	559	END	1710032683700	1710032690252
USER	Buscar usuários cadastrados	415	END	1710032683684	1710032690252
USER	Buscar usuários cadastrados	583	END	1710032683705	1710032690252
USER	Buscar usuários cadastrados	799	END	1710032683715	1710032690252
USER	Buscar usuários cadastrados	833	END	1710032683717	1710032690262
USER	Buscar usuários cadastrados	880	END	1710032683719	1710032690262
USER	Buscar usuários cadastrados	809	END	1710032683716	1710032690262
USER	Buscar usuários cadastrados	1000	END	1710032683770	1710032690262
USER	Buscar usuários cadastrados	976	END	1710032683769	1710032690262
USER	Buscar usuários cadastrados	997	END	1710032683770	1710032690262
USER	Buscar usuários cadastrados	761	END	1710032683713	1710032690262
USER	Buscar usuários cadastrados	973	END	1710032683769	1710032690262
USER	Buscar usuários cadastrados	952	END	1710032683765	1710032690262
USER	Buscar usuários cadastrados	949	END	1710032683765	1710032690262
USER	Buscar usuários cadastrados	925	END	1710032683762	1710032690262
USER	Buscar usuários cadastrados	569	END	1710032683702	1710032690262
USER	Buscar usuários cadastrados	901	END	1710032683721	1710032690262
USER	Buscar usuários cadastrados	928	END	1710032683762	1710032690262
USER	Buscar usuários cadastrados	904	END	1710032683722	1710032690262
USER	Buscar usuários cadastrados	737	END	1710032683712	1710032690262
USER	Buscar usuários cadastrados	877	END	1710032683719	1710032690262
USER	Buscar usuários cadastrados	856	END	1710032683717	1710032690262
USER	Buscar usuários cadastrados	829	END	1710032683716	1710032690262
USER	Buscar usuários cadastrados	713	END	1710032683710	1710032690262
USER	Buscar usuários cadastrados	760	END	1710032683713	1710032690262
USER	Buscar usuários cadastrados	757	END	1710032683713	1710032690262
USER	Buscar usuários cadastrados	545	END	1710032683697	1710032690262
USER	Buscar usuários cadastrados	784	END	1710032683714	1710032690262
USER	Buscar usuários cadastrados	689	END	1710032683709	1710032690262
USER	Buscar usuários cadastrados	805	END	1710032683715	1710032690262
USER	Buscar usuários cadastrados	785	END	1710032683714	1710032690262
USER	Buscar usuários cadastrados	853	END	1710032683717	1710032690262
USER	Buscar usuários cadastrados	733	END	1710032683711	1710032690271
USER	Buscar usuários cadastrados	832	END	1710032683717	1710032690271
USER	Buscar usuários cadastrados	781	END	1710032683714	1710032690271
USER	Buscar usuários cadastrados	736	END	1710032683712	1710032690271
USER	Buscar usuários cadastrados	541	END	1710032683697	1710032690271
USER	Buscar usuários cadastrados	664	END	1710032683708	1710032690271
USER	Buscar usuários cadastrados	709	END	1710032683710	1710032690271
USER	Buscar usuários cadastrados	685	END	1710032683709	1710032690271
USER	Buscar usuários cadastrados	661	END	1710032683708	1710032690271
USER	Buscar usuários cadastrados	985	END	1710032683769	1710032690271
USER	Buscar usuários cadastrados	890	END	1710032683720	1710032690271
USER	Buscar usuários cadastrados	637	END	1710032683708	1710032690271
USER	Buscar usuários cadastrados	986	END	1710032683769	1710032690271
USER	Buscar usuários cadastrados	613	END	1710032683707	1710032690271
USER	Buscar usuários cadastrados	544	END	1710032683697	1710032690271
USER	Buscar usuários cadastrados	808	END	1710032683716	1710032690271
USER	Buscar usuários cadastrados	913	END	1710032683760	1710032690271
USER	Buscar usuários cadastrados	962	END	1710032683768	1710032690271
USER	Buscar usuários cadastrados	589	END	1710032683706	1710032690271
USER	Buscar usuários cadastrados	914	END	1710032683760	1710032690271
USER	Buscar usuários cadastrados	712	END	1710032683710	1710032690271
USER	Buscar usuários cadastrados	937	END	1710032683763	1710032690271
USER	Buscar usuários cadastrados	421	END	1710032683685	1710032690271
USER	Buscar usuários cadastrados	688	END	1710032683709	1710032690271
USER	Buscar usuários cadastrados	641	END	1710032683708	1710032690271
USER	Buscar usuários cadastrados	665	END	1710032683708	1710032690271
USER	Buscar usuários cadastrados	889	END	1710032683720	1710032690281
USER	Buscar usuários cadastrados	565	END	1710032683701	1710032690281
USER	Buscar usuários cadastrados	592	END	1710032683706	1710032690281
USER	Buscar usuários cadastrados	865	END	1710032683717	1710032690281
USER	Buscar usuários cadastrados	938	END	1710032683763	1710032690281
USER	Buscar usuários cadastrados	397	END	1710032683684	1710032690281
USER	Buscar usuários cadastrados	517	END	1710032683695	1710032690281
USER	Buscar usuários cadastrados	842	END	1710032683717	1710032690281
USER	Buscar usuários cadastrados	640	END	1710032683708	1710032690281
USER	Buscar usuários cadastrados	841	END	1710032683717	1710032690281
USER	Buscar usuários cadastrados	866	END	1710032683717	1710032690281
USER	Buscar usuários cadastrados	493	END	1710032683693	1710032690281
USER	Buscar usuários cadastrados	793	END	1710032683715	1710032690281
USER	Buscar usuários cadastrados	616	END	1710032683707	1710032690281
USER	Buscar usuários cadastrados	818	END	1710032683716	1710032690281
USER	Buscar usuários cadastrados	445	END	1710032683690	1710032690281
USER	Buscar usuários cadastrados	817	END	1710032683716	1710032690282
USER	Buscar usuários cadastrados	349	END	1710032683682	1710032690282
USER	Buscar usuários cadastrados	469	END	1710032683691	1710032690281
USER	Buscar usuários cadastrados	568	END	1710032683701	1710032690282
USER	Buscar usuários cadastrados	794	END	1710032683715	1710032690282
USER	Buscar usuários cadastrados	373	END	1710032683683	1710032690292
USER	Buscar usuários cadastrados	769	END	1710032683713	1710032690292
USER	Buscar usuários cadastrados	325	END	1710032683681	1710032690292
USER	Buscar usuários cadastrados	400	END	1710032683684	1710032690292
USER	Buscar usuários cadastrados	520	END	1710032683695	1710032690292
USER	Buscar usuários cadastrados	745	END	1710032683712	1710032690292
USER	Buscar usuários cadastrados	301	END	1710032683680	1710032690292
USER	Buscar usuários cadastrados	277	END	1710032683679	1710032690292
USER	Buscar usuários cadastrados	746	END	1710032683712	1710032690292
USER	Buscar usuários cadastrados	721	END	1710032683711	1710032690292
USER	Buscar usuários cadastrados	496	END	1710032683694	1710032690292
USER	Buscar usuários cadastrados	266	END	1710032683677	1710032690292
USER	Buscar usuários cadastrados	253	END	1710032683677	1710032690292
USER	Buscar usuários cadastrados	697	END	1710032683710	1710032690292
USER	Buscar usuários cadastrados	472	END	1710032683691	1710032690292
USER	Buscar usuários cadastrados	229	END	1710032683676	1710032690292
USER	Buscar usuários cadastrados	170	END	1710032683643	1710032690292
USER	Buscar usuários cadastrados	205	END	1710032683675	1710032690292
USER	Buscar usuários cadastrados	770	END	1710032683713	1710032690292
USER	Buscar usuários cadastrados	448	END	1710032683690	1710032690302
USER	Buscar usuários cadastrados	673	END	1710032683709	1710032690302
USER	Buscar usuários cadastrados	722	END	1710032683711	1710032690302
USER	Buscar usuários cadastrados	181	END	1710032683653	1710032690302
USER	Buscar usuários cadastrados	649	END	1710032683708	1710032690302
USER	Buscar usuários cadastrados	602	END	1710032683706	1710032690302
USER	Buscar usuários cadastrados	133	END	1710032683640	1710032690302
USER	Buscar usuários cadastrados	160	END	1710032683642	1710032690302
USER	Buscar usuários cadastrados	625	END	1710032683707	1710032690302
USER	Buscar usuários cadastrados	698	END	1710032683710	1710032690302
USER	Buscar usuários cadastrados	424	END	1710032683688	1710032690302
USER	Buscar usuários cadastrados	85	END	1710032683637	1710032690302
USER	Buscar usuários cadastrados	109	END	1710032683638	1710032690302
USER	Buscar usuários cadastrados	376	END	1710032683683	1710032690302
USER	Buscar usuários cadastrados	601	END	1710032683706	1710032690302
USER	Buscar usuários cadastrados	352	END	1710032683682	1710032690302
USER	Buscar usuários cadastrados	674	END	1710032683709	1710032690302
USER	Buscar usuários cadastrados	61	END	1710032683634	1710032690302
USER	Buscar usuários cadastrados	157	END	1710032683642	1710032690302
USER	Buscar usuários cadastrados	577	END	1710032683705	1710032690311
USER	Buscar usuários cadastrados	37	END	1710032683632	1710032690311
USER	Buscar usuários cadastrados	13	END	1710032683593	1710032690311
USER	Buscar usuários cadastrados	626	END	1710032683707	1710032690311
USER	Buscar usuários cadastrados	553	END	1710032683699	1710032690311
USER	Buscar usuários cadastrados	328	END	1710032683681	1710032690311
USER	Buscar usuários cadastrados	650	END	1710032683708	1710032690311
USER	Buscar usuários cadastrados	505	END	1710032683694	1710032690311
USER	Buscar usuários cadastrados	529	END	1710032683696	1710032690311
USER	Buscar usuários cadastrados	578	END	1710032683705	1710032690311
USER	Buscar usuários cadastrados	481	END	1710032683693	1710032690311
USER	Buscar usuários cadastrados	974	END	1710032683769	1710032690311
USER	Buscar usuários cadastrados	869	END	1710032683718	1710032690311
USER	Buscar usuários cadastrados	998	END	1710032683770	1710032690311
USER	Buscar usuários cadastrados	893	END	1710032683720	1710032690311
USER	Buscar usuários cadastrados	989	END	1710032683769	1710032690311
USER	Buscar usuários cadastrados	965	END	1710032683768	1710032690311
USER	Buscar usuários cadastrados	917	END	1710032683761	1710032690311
USER	Buscar usuários cadastrados	941	END	1710032683764	1710032690311
USER	Buscar usuários cadastrados	557	END	1710032683700	1710032690322
USER	Buscar usuários cadastrados	845	END	1710032683717	1710032690322
USER	Buscar usuários cadastrados	773	END	1710032683714	1710032690322
USER	Buscar usuários cadastrados	749	END	1710032683712	1710032690322
USER	Buscar usuários cadastrados	797	END	1710032683715	1710032690322
USER	Buscar usuários cadastrados	725	END	1710032683711	1710032690322
USER	Buscar usuários cadastrados	701	END	1710032683710	1710032690322
USER	Buscar usuários cadastrados	821	END	1710032683716	1710032690322
USER	Buscar usuários cadastrados	677	END	1710032683709	1710032690322
USER	Buscar usuários cadastrados	605	END	1710032683706	1710032690322
USER	Buscar usuários cadastrados	653	END	1710032683708	1710032690322
USER	Buscar usuários cadastrados	581	END	1710032683705	1710032690322
USER	Buscar usuários cadastrados	533	END	1710032683696	1710032690322
USER	Buscar usuários cadastrados	629	END	1710032683707	1710032690322
USER	Buscar usuários cadastrados	990	END	1710032683769	1710032690332
USER	Buscar usuários cadastrados	942	END	1710032683764	1710032690332
USER	Buscar usuários cadastrados	558	END	1710032683700	1710032690332
USER	Buscar usuários cadastrados	894	END	1710032683720	1710032690332
USER	Buscar usuários cadastrados	966	END	1710032683768	1710032690332
USER	Buscar usuários cadastrados	870	END	1710032683718	1710032690332
USER	Buscar usuários cadastrados	846	END	1710032683717	1710032690332
USER	Buscar usuários cadastrados	822	END	1710032683716	1710032690332
USER	Buscar usuários cadastrados	918	END	1710032683761	1710032690332
USER	Buscar usuários cadastrados	750	END	1710032683712	1710032690332
USER	Buscar usuários cadastrados	726	END	1710032683711	1710032690332
USER	Buscar usuários cadastrados	678	END	1710032683709	1710032690332
USER	Buscar usuários cadastrados	702	END	1710032683710	1710032690332
USER	Buscar usuários cadastrados	414	END	1710032683684	1710032690332
USER	Buscar usuários cadastrados	798	END	1710032683715	1710032690332
USER	Buscar usuários cadastrados	774	END	1710032683714	1710032690332
USER	Buscar usuários cadastrados	950	END	1710032683765	1710032690342
USER	Buscar usuários cadastrados	926	END	1710032683762	1710032690342
USER	Buscar usuários cadastrados	902	END	1710032683722	1710032690342
USER	Buscar usuários cadastrados	854	END	1710032683717	1710032690342
USER	Buscar usuários cadastrados	878	END	1710032683719	1710032690342
USER	Buscar usuários cadastrados	806	END	1710032683715	1710032690342
USER	Buscar usuários cadastrados	782	END	1710032683714	1710032690342
USER	Buscar usuários cadastrados	734	END	1710032683712	1710032690342
USER	Buscar usuários cadastrados	542	END	1710032683697	1710032690342
USER	Buscar usuários cadastrados	710	END	1710032683710	1710032690342
USER	Buscar usuários cadastrados	830	END	1710032683716	1710032690342
USER	Buscar usuários cadastrados	758	END	1710032683713	1710032690342
USER	Buscar usuários cadastrados	433	END	1710032683689	1710032690342
USER	Buscar usuários cadastrados	457	END	1710032683691	1710032690342
USER	Buscar usuários cadastrados	265	END	1710032683677	1710032690342
USER	Buscar usuários cadastrados	409	END	1710032683684	1710032690342
USER	Buscar usuários cadastrados	361	END	1710032683682	1710032690342
USER	Buscar usuários cadastrados	385	END	1710032683683	1710032690342
USER	Buscar usuários cadastrados	313	END	1710032683680	1710032690342
USER	Buscar usuários cadastrados	337	END	1710032683681	1710032690342
USER	Buscar usuários cadastrados	686	END	1710032683709	1710032690342
USER	Buscar usuários cadastrados	289	END	1710032683679	1710032690351
USER	Buscar usuários cadastrados	217	END	1710032683675	1710032690352
USER	Buscar usuários cadastrados	193	END	1710032683674	1710032690352
USER	Buscar usuários cadastrados	241	END	1710032683676	1710032690352
USER	Buscar usuários cadastrados	169	END	1710032683643	1710032690352
USER	Buscar usuários cadastrados	121	END	1710032683639	1710032690352
USER	Buscar usuários cadastrados	145	END	1710032683641	1710032690352
USER	Buscar usuários cadastrados	97	END	1710032683637	1710032690352
USER	Buscar usuários cadastrados	49	END	1710032683633	1710032690352
USER	Buscar usuários cadastrados	73	END	1710032683635	1710032690352
USER	Buscar usuários cadastrados	1	END	1710032683587	1710032690352
USER	Buscar usuários cadastrados	630	END	1710032683707	1710032690352
USER	Buscar usuários cadastrados	654	END	1710032683708	1710032690352
USER	Buscar usuários cadastrados	582	END	1710032683705	1710032690352
USER	Buscar usuários cadastrados	534	END	1710032683696	1710032690352
USER	Buscar usuários cadastrados	606	END	1710032683706	1710032690352
USER	Buscar usuários cadastrados	510	END	1710032683694	1710032690352
USER	Buscar usuários cadastrados	486	END	1710032683693	1710032690352
USER	Buscar usuários cadastrados	390	END	1710032683683	1710032690352
USER	Buscar usuários cadastrados	462	END	1710032683691	1710032690352
USER	Buscar usuários cadastrados	366	END	1710032683683	1710032690352
