ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710113231760	 	3.2.1
REQUEST	478		GET_usuarios	1710113251839	1710113251841	OK	 
USER	Buscar usuários	305	END	1710113246989	1710113251859
USER	Buscar usuários	381	END	1710113249339	1710113251870
USER	Buscar produtos	497	START	1710113251870	1710113251870
REQUEST	497		GET_produtos	1710113251870	1710113251872	OK	 
USER	Buscar usuários	479	START	1710113251889	1710113251889
REQUEST	479		GET_usuarios	1710113251890	1710113251892	OK	 
USER	Buscar produtos	326	END	1710113247370	1710113251919
USER	Buscar usuários	331	END	1710113247590	1710113251940
USER	Buscar produtos	498	START	1710113251939	1710113251939
USER	Buscar usuários	480	START	1710113251939	1710113251939
REQUEST	480		GET_usuarios	1710113251940	1710113251942	OK	 
REQUEST	498		GET_produtos	1710113251940	1710113251942	OK	 
USER	Buscar carrinhos	329	END	1710113247530	1710113251949
USER	Buscar usuários	367	END	1710113248639	1710113251969
USER	Buscar usuários	306	END	1710113247039	1710113251979
USER	Buscar usuários	481	START	1710113251989	1710113251989
REQUEST	481		GET_usuarios	1710113251990	1710113251992	OK	 
USER	Buscar produtos	499	START	1710113251999	1710113251999
REQUEST	499		GET_produtos	1710113251999	1710113252001	OK	 
USER	Buscar produtos	351	END	1710113247609	1710113252029
USER	Buscar usuários	482	START	1710113252039	1710113252039
REQUEST	482		GET_usuarios	1710113252040	1710113252041	OK	 
USER	Buscar produtos	500	START	1710113252069	1710113252069
REQUEST	500		GET_produtos	1710113252069	1710113252072	OK	 
USER	Buscar produtos	328	END	1710113247530	1710113252079
USER	Buscar usuários	483	START	1710113252090	1710113252090
REQUEST	483		GET_usuarios	1710113252091	1710113252094	OK	 
USER	Buscar usuários	411	END	1710113250089	1710113252119
USER	Buscar usuários	335	END	1710113247789	1710113252119
USER	Buscar produtos	357	END	1710113248069	1710113252139
USER	Buscar usuários	484	START	1710113252139	1710113252139
USER	Buscar produtos	501	START	1710113252139	1710113252139
REQUEST	501		GET_produtos	1710113252139	1710113252142	OK	 
REQUEST	484		GET_usuarios	1710113252139	1710113252142	OK	 
USER	Buscar usuários	409	END	1710113249989	1710113252149
USER	Buscar usuários	338	END	1710113247939	1710113252159
USER	Buscar usuários	347	END	1710113248389	1710113252169
USER	Buscar usuários	485	START	1710113252189	1710113252189
REQUEST	485		GET_usuarios	1710113252189	1710113252192	OK	 
USER	Buscar produtos	502	START	1710113252199	1710113252199
REQUEST	502		GET_produtos	1710113252199	1710113252202	OK	 
USER	Buscar usuários	486	START	1710113252239	1710113252239
REQUEST	486		GET_usuarios	1710113252239	1710113252241	OK	 
USER	Buscar usuários	313	END	1710113247389	1710113252269
USER	Buscar produtos	503	START	1710113252269	1710113252269
REQUEST	503		GET_produtos	1710113252270	1710113252271	OK	 
USER	Buscar usuários	487	START	1710113252288	1710113252288
REQUEST	487		GET_usuarios	1710113252289	1710113252291	OK	 
USER	Buscar usuários	413	END	1710113250189	1710113252299
USER	Buscar carrinhos	295	END	1710113246530	1710113252329
USER	Buscar produtos	386	END	1710113248610	1710113252339
USER	Buscar produtos	504	START	1710113252339	1710113252339
USER	Buscar usuários	488	START	1710113252339	1710113252339
REQUEST	504		GET_produtos	1710113252340	1710113252342	OK	 
REQUEST	488		GET_usuarios	1710113252340	1710113252342	OK	 
USER	Buscar produtos	319	END	1710113246779	1710113252349
USER	Buscar usuários	489	START	1710113252389	1710113252389
REQUEST	489		GET_usuarios	1710113252389	1710113252391	OK	 
USER	Buscar usuários	380	END	1710113249289	1710113252399
USER	Buscar produtos	505	START	1710113252399	1710113252399
REQUEST	505		GET_produtos	1710113252400	1710113252401	OK	 
USER	Buscar usuários	377	END	1710113249140	1710113252429
USER	Buscar usuários	490	START	1710113252439	1710113252439
REQUEST	490		GET_usuarios	1710113252439	1710113252441	OK	 
USER	Buscar produtos	361	END	1710113248379	1710113252459
USER	Buscar usuários	412	END	1710113250139	1710113252459
USER	Buscar usuários	401	END	1710113249589	1710113252469
USER	Buscar produtos	506	START	1710113252469	1710113252469
REQUEST	506		GET_produtos	1710113252470	1710113252473	OK	 
USER	Buscar usuários	491	START	1710113252488	1710113252488
REQUEST	491		GET_usuarios	1710113252489	1710113252491	OK	 
USER	Buscar usuários	341	END	1710113248090	1710113252509
USER	Buscar usuários	492	START	1710113252539	1710113252539
USER	Buscar produtos	507	START	1710113252539	1710113252539
REQUEST	492		GET_usuarios	1710113252540	1710113252542	OK	 
REQUEST	507		GET_produtos	1710113252540	1710113252542	OK	 
USER	Buscar usuários	404	END	1710113249739	1710113252559
USER	Buscar usuários	508	START	1710113252579	1710113252579
REQUEST	508		GET_usuarios	1710113252579	1710113252581	OK	 
USER	Buscar produtos	528	START	1710113252599	1710113252599
REQUEST	528		GET_produtos	1710113252599	1710113252602	OK	 
USER	Buscar usuários	345	END	1710113248289	1710113252629
USER	Buscar usuários	509	START	1710113252629	1710113252629
REQUEST	509		GET_usuarios	1710113252630	1710113252634	OK	 
USER	Buscar usuários	410	END	1710113250039	1710113252649
USER	Buscar produtos	529	START	1710113252669	1710113252669
REQUEST	529		GET_produtos	1710113252670	1710113252674	OK	 
USER	Buscar usuários	510	START	1710113252680	1710113252680
REQUEST	510		GET_usuarios	1710113252680	1710113252682	OK	 
USER	Buscar usuários	348	END	1710113248440	1710113252689
USER	Buscar produtos	396	END	1710113249380	1710113252699
USER	Buscar usuários	511	START	1710113252730	1710113252730
USER	Buscar produtos	530	START	1710113252730	1710113252730
REQUEST	511		GET_usuarios	1710113252731	1710113252735	OK	 
REQUEST	530		GET_produtos	1710113252731	1710113252736	OK	 
USER	Buscar produtos	395	END	1710113249299	1710113252739
USER	Buscar usuários	512	START	1710113252780	1710113252780
REQUEST	512		GET_usuarios	1710113252781	1710113252784	OK	 
USER	Buscar usuários	384	END	1710113249490	1710113252799
USER	Buscar produtos	531	START	1710113252799	1710113252799
REQUEST	531		GET_produtos	1710113252799	1710113252801	OK	 
USER	Buscar usuários	382	END	1710113249389	1710113252819
USER	Buscar usuários	513	START	1710113252830	1710113252830
REQUEST	513		GET_usuarios	1710113252831	1710113252834	OK	 
USER	Buscar usuários	344	END	1710113248239	1710113252839
USER	Buscar produtos	532	START	1710113252869	1710113252869
REQUEST	532		GET_produtos	1710113252870	1710113252873	OK	 
USER	Buscar usuários	375	END	1710113249038	1710113252879
USER	Buscar usuários	514	START	1710113252879	1710113252879
REQUEST	514		GET_usuarios	1710113252880	1710113252882	OK	 
USER	Buscar usuários	515	START	1710113252929	1710113252929
USER	Buscar produtos	533	START	1710113252929	1710113252929
REQUEST	533		GET_produtos	1710113252930	1710113252934	OK	 
REQUEST	515		GET_usuarios	1710113252930	1710113252934	OK	 
USER	Buscar usuários	406	END	1710113249839	1710113252940
USER	Buscar produtos	325	END	1710113247280	1710113252969
USER	Buscar usuários	342	END	1710113248139	1710113252979
USER	Buscar usuários	516	START	1710113252979	1710113252979
REQUEST	516		GET_usuarios	1710113252980	1710113252982	OK	 
USER	Buscar produtos	534	START	1710113252999	1710113252999
REQUEST	534		GET_produtos	1710113253000	1710113253002	OK	 
USER	Buscar usuários	517	START	1710113253029	1710113253029
REQUEST	517		GET_usuarios	1710113253030	1710113253032	OK	 
USER	Buscar produtos	535	START	1710113253069	1710113253069
REQUEST	535		GET_produtos	1710113253069	1710113253072	OK	 
USER	Buscar usuários	518	START	1710113253079	1710113253079
REQUEST	518		GET_usuarios	1710113253079	1710113253081	OK	 
USER	Buscar produtos	392	END	1710113249069	1710113253089
USER	Buscar produtos	354	END	1710113247839	1710113253100
USER	Buscar usuários	519	START	1710113253129	1710113253129
USER	Buscar produtos	536	START	1710113253129	1710113253129
REQUEST	536		GET_produtos	1710113253129	1710113253131	OK	 
REQUEST	519		GET_usuarios	1710113253129	1710113253132	OK	 
USER	Buscar usuários	343	END	1710113248189	1710113253149
USER	Buscar usuários	520	START	1710113253179	1710113253179
REQUEST	520		GET_usuarios	1710113253179	1710113253180	OK	 
USER	Buscar usuários	403	END	1710113249689	1710113253189
USER	Buscar produtos	537	START	1710113253199	1710113253199
REQUEST	537		GET_produtos	1710113253199	1710113253201	OK	 
USER	Buscar usuários	521	START	1710113253229	1710113253229
REQUEST	521		GET_usuarios	1710113253229	1710113253231	OK	 
USER	Buscar produtos	393	END	1710113249149	1710113253259
USER	Buscar usuários	442	END	1710113250839	1710113253270
USER	Buscar produtos	423	END	1710113249749	1710113253270
USER	Buscar produtos	538	START	1710113253270	1710113253270
REQUEST	538		GET_produtos	1710113253270	1710113253272	OK	 
USER	Buscar usuários	402	END	1710113249639	1710113253279
USER	Buscar usuários	522	START	1710113253279	1710113253279
REQUEST	522		GET_usuarios	1710113253279	1710113253280	OK	 
USER	Buscar usuários	416	END	1710113250339	1710113253299
USER	Buscar carrinhos	364	END	1710113248539	1710113253309
USER	Buscar usuários	372	END	1710113248890	1710113253309
USER	Buscar produtos	539	START	1710113253329	1710113253329
USER	Buscar usuários	523	START	1710113253329	1710113253329
REQUEST	523		GET_usuarios	1710113253329	1710113253331	OK	 
REQUEST	539		GET_produtos	1710113253329	1710113253331	OK	 
USER	Buscar usuários	439	END	1710113250689	1710113253339
USER	Buscar produtos	394	END	1710113249230	1710113253369
USER	Buscar produtos	358	END	1710113248149	1710113253369
USER	Buscar usuários	414	END	1710113250239	1710113253379
USER	Buscar usuários	524	START	1710113253379	1710113253379
REQUEST	524		GET_usuarios	1710113253379	1710113253382	OK	 
USER	Buscar produtos	540	START	1710113253399	1710113253399
REQUEST	540		GET_produtos	1710113253399	1710113253401	OK	 
USER	Buscar produtos	388	END	1710113248759	1710113253410
USER	Buscar produtos	390	END	1710113248919	1710113253410
USER	Buscar produtos	387	END	1710113248689	1710113253419
USER	Buscar usuários	525	START	1710113253429	1710113253429
REQUEST	525		GET_usuarios	1710113253429	1710113253431	OK	 
USER	Buscar usuários	408	END	1710113249939	1710113253469
USER	Buscar produtos	541	START	1710113253469	1710113253469
REQUEST	541		GET_produtos	1710113253469	1710113253471	OK	 
USER	Buscar produtos	362	END	1710113248460	1710113253479
USER	Buscar usuários	526	START	1710113253479	1710113253479
REQUEST	526		GET_usuarios	1710113253480	1710113253482	OK	 
USER	Buscar usuários	527	START	1710113253529	1710113253529
USER	Buscar produtos	542	START	1710113253529	1710113253529
REQUEST	527		GET_usuarios	1710113253530	1710113253532	OK	 
REQUEST	542		GET_produtos	1710113253530	1710113253532	OK	 
USER	Buscar usuários	444	END	1710113250939	1710113253580
USER	Buscar usuários	543	START	1710113253580	1710113253580
REQUEST	543		GET_usuarios	1710113253580	1710113253581	OK	 
USER	Buscar usuários	418	END	1710113250439	1710113253589
USER	Buscar produtos	563	START	1710113253599	1710113253599
REQUEST	563		GET_produtos	1710113253599	1710113253601	OK	 
USER	Buscar usuários	544	START	1710113253629	1710113253629
REQUEST	544		GET_usuarios	1710113253629	1710113253631	OK	 
USER	Buscar produtos	398	END	1710113249529	1710113253639
USER	Buscar produtos	431	END	1710113250319	1710113253650
USER	Buscar usuários	449	END	1710113251189	1710113253650
USER	Buscar usuários	383	END	1710113249439	1710113253659
USER	Buscar usuários	454	END	1710113251439	1710113253669
USER	Buscar produtos	564	START	1710113253669	1710113253669
REQUEST	564		GET_produtos	1710113253670	1710113253673	OK	 
USER	Buscar usuários	545	START	1710113253679	1710113253679
REQUEST	545		GET_usuarios	1710113253680	1710113253682	OK	 
USER	Buscar produtos	422	END	1710113249679	1710113253689
USER	Buscar produtos	355	END	1710113247919	1710113253689
USER	Buscar usuários	374	END	1710113248990	1710113253709
USER	Buscar produtos	457	END	1710113250609	1710113253729
USER	Buscar produtos	565	START	1710113253729	1710113253729
USER	Buscar usuários	546	START	1710113253729	1710113253729
REQUEST	546		GET_usuarios	1710113253730	1710113253732	OK	 
REQUEST	565		GET_produtos	1710113253730	1710113253733	OK	 
USER	Buscar usuários	547	START	1710113253778	1710113253778
REQUEST	547		GET_usuarios	1710113253779	1710113253780	OK	 
USER	Buscar produtos	566	START	1710113253799	1710113253799
REQUEST	566		GET_produtos	1710113253799	1710113253800	OK	 
USER	Buscar usuários	371	END	1710113248840	1710113253809
USER	Buscar usuários	450	END	1710113251240	1710113253819
USER	Buscar usuários	548	START	1710113253829	1710113253829
REQUEST	548		GET_usuarios	1710113253830	1710113253831	OK	 
USER	Buscar usuários	438	END	1710113250639	1710113253839
USER	Buscar produtos	389	END	1710113248840	1710113253859
USER	Buscar produtos	567	START	1710113253869	1710113253869
REQUEST	567		GET_produtos	1710113253869	1710113253871	OK	 
USER	Buscar usuários	549	START	1710113253879	1710113253879
REQUEST	549		GET_usuarios	1710113253880	1710113253882	OK	 
USER	Buscar produtos	430	END	1710113250249	1710113253889
USER	Buscar usuários	420	END	1710113250539	1710113253899
USER	Buscar usuários	550	START	1710113253929	1710113253929
USER	Buscar produtos	568	START	1710113253929	1710113253929
REQUEST	568		GET_produtos	1710113253929	1710113253931	OK	 
REQUEST	550		GET_usuarios	1710113253929	1710113253932	OK	 
USER	Buscar usuários	551	START	1710113253979	1710113253979
REQUEST	551		GET_usuarios	1710113253979	1710113253982	OK	 
USER	Buscar produtos	569	START	1710113253999	1710113253999
REQUEST	569		GET_produtos	1710113253999	1710113254001	OK	 
USER	Buscar produtos	359	END	1710113248229	1710113254019
USER	Buscar usuários	448	END	1710113251139	1710113254019
USER	Buscar usuários	378	END	1710113249189	1710113254029
USER	Buscar usuários	552	START	1710113254029	1710113254029
REQUEST	552		GET_usuarios	1710113254030	1710113254032	OK	 
USER	Buscar produtos	570	START	1710113254069	1710113254069
REQUEST	570		GET_produtos	1710113254070	1710113254072	OK	 
USER	Buscar usuários	477	END	1710113251789	1710113254079
USER	Buscar usuários	553	START	1710113254079	1710113254079
REQUEST	553		GET_usuarios	1710113254080	1710113254081	OK	 
USER	Buscar produtos	421	END	1710113249610	1710113254089
USER	Buscar produtos	425	END	1710113249889	1710113254089
USER	Buscar produtos	463	END	1710113251039	1710113254109
USER	Buscar usuários	554	START	1710113254130	1710113254130
USER	Buscar produtos	571	START	1710113254130	1710113254130
REQUEST	554		GET_usuarios	1710113254130	1710113254132	OK	 
REQUEST	571		GET_produtos	1710113254130	1710113254132	OK	 
USER	Buscar usuários	555	START	1710113254179	1710113254179
REQUEST	555		GET_usuarios	1710113254180	1710113254183	OK	 
USER	Buscar usuários	407	END	1710113249889	1710113254190
USER	Buscar produtos	572	START	1710113254199	1710113254199
REQUEST	572		GET_produtos	1710113254200	1710113254202	OK	 
USER	Buscar usuários	441	END	1710113250789	1710113254209
USER	Buscar produtos	459	END	1710113250749	1710113254219
USER	Buscar usuários	556	START	1710113254229	1710113254229
REQUEST	556		GET_usuarios	1710113254230	1710113254233	OK	 
USER	Buscar produtos	573	START	1710113254269	1710113254269
REQUEST	573		GET_produtos	1710113254270	1710113254274	OK	 
USER	Buscar usuários	385	END	1710113249538	1710113254280
USER	Buscar usuários	557	START	1710113254280	1710113254280
REQUEST	557		GET_usuarios	1710113254280	1710113254283	OK	 
USER	Buscar usuários	558	START	1710113254329	1710113254329
USER	Buscar produtos	574	START	1710113254329	1710113254329
REQUEST	574		GET_produtos	1710113254330	1710113254334	OK	 
REQUEST	558		GET_usuarios	1710113254330	1710113254334	OK	 
USER	Buscar usuários	419	END	1710113250489	1710113254339
USER	Buscar usuários	559	START	1710113254380	1710113254380
REQUEST	559		GET_usuarios	1710113254380	1710113254385	OK	 
USER	Buscar produtos	575	START	1710113254399	1710113254399
REQUEST	575		GET_produtos	1710113254400	1710113254403	OK	 
USER	Buscar usuários	560	START	1710113254429	1710113254429
REQUEST	560		GET_usuarios	1710113254429	1710113254431	OK	 
USER	Buscar produtos	576	START	1710113254470	1710113254470
REQUEST	576		GET_produtos	1710113254470	1710113254473	OK	 
USER	Buscar usuários	561	START	1710113254479	1710113254479
REQUEST	561		GET_usuarios	1710113254479	1710113254482	OK	 
USER	Buscar produtos	462	END	1710113250959	1710113254499
USER	Buscar produtos	468	END	1710113251389	1710113254509
USER	Buscar usuários	446	END	1710113251039	1710113254529
USER	Buscar usuários	488	END	1710113252339	1710113254529
USER	Buscar usuários	562	START	1710113254529	1710113254529
USER	Buscar produtos	577	START	1710113254529	1710113254529
REQUEST	562		GET_usuarios	1710113254530	1710113254534	OK	 
REQUEST	577		GET_produtos	1710113254530	1710113254535	OK	 
USER	Buscar produtos	391	END	1710113248999	1710113254559
USER	Buscar usuários	405	END	1710113249789	1710113254559
USER	Buscar usuários	440	END	1710113250739	1710113254559
